X,Y,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
-71.068761,42.325284,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.069136,42.325051,8647965,5122,residential,Shirley Street,,F,0,0,F,F
-71.0978365,42.3387065,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0977533,42.3386905,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0976942,42.338674,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0976393,42.3386492,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0975735,42.3386122,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0974952,42.3385627,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0974441,42.3385278,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0973885,42.3384943,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0973211,42.3384581,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0968806,42.3382497,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0964247,42.3380479,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0960836,42.337897,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0960658,42.3378892,8647969,5114,secondary,Louis Prang Street,,B,0,0,F,F
-71.0548631,42.3299277,8647971,5122,residential,Gifford Place,,B,0,0,F,F
-71.054333,42.330188,8647971,5122,residential,Gifford Place,,B,0,0,F,F
-71.0732629,42.3516583,8647989,5141,service,Public Alley 438,,B,0,0,F,F
-71.0708979,42.3523132,8647989,5141,service,Public Alley 438,,B,0,0,F,F
-71.072438,42.315262,8647991,5122,residential,Magnolia Square,,B,0,0,F,F
-71.071957,42.315149,8647991,5122,residential,Magnolia Square,,B,0,0,F,F
-71.071498,42.315028,8647991,5122,residential,Magnolia Square,,B,0,0,F,F
-71.067928,42.342125,8647993,5122,residential,Savoy Street,,F,0,0,F,F
-71.06779,42.341982,8647993,5122,residential,Savoy Street,,F,0,0,F,F
-71.067658,42.341896,8647993,5122,residential,Savoy Street,,F,0,0,F,F
-71.067446,42.341829,8647993,5122,residential,Savoy Street,,F,0,0,F,F
-71.0667435,42.3416358,8647993,5122,residential,Savoy Street,,F,0,0,F,F
-71.051192,42.3201005,8647995,5141,service,,,F,0,0,F,F
-71.0512556,42.3201058,8647995,5141,service,,,F,0,0,F,F
-71.0513081,42.3201237,8647995,5141,service,,,F,0,0,F,F
-71.0513375,42.3201505,8647995,5141,service,,,F,0,0,F,F
-71.0513527,42.3201916,8647995,5141,service,,,F,0,0,F,F
-71.0514182,42.3206481,8647995,5141,service,,,F,0,0,F,F
-71.0514182,42.3206802,8647995,5141,service,,,F,0,0,F,F
-71.0514052,42.3207101,8647995,5141,service,,,F,0,0,F,F
-71.051376,42.3207353,8647995,5141,service,,,F,0,0,F,F
-71.0513307,42.3207502,8647995,5141,service,,,F,0,0,F,F
-71.0998509,42.3377305,8648003,5122,residential,Tetlow Street,,B,0,0,F,F
-71.0990553,42.3374184,8648003,5122,residential,Tetlow Street,,B,0,0,F,F
-71.0710786,42.3526731,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0734556,42.3520511,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0755944,42.3514601,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0777388,42.3508915,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0783003,42.3507352,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0783645,42.3507174,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0798846,42.3503105,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0821768,42.3496938,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0840309,42.3491929,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0841284,42.3491664,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0842221,42.3491407,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0855027,42.3487908,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0856438,42.3487528,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0857788,42.3487179,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0879983,42.3481293,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.0881317,42.3480939,8648004,5115,tertiary,Newbury Street,,F,0,0,F,F
-71.062934,42.3172405,8648007,5122,residential,Alvan Terrace,,B,0,0,F,F
-71.0622694,42.3170895,8648007,5122,residential,Alvan Terrace,,B,0,0,F,F
-71.081562,42.338098,8648009,5141,service,Public Alley 802,,F,0,0,F,F
-71.08113,42.338351,8648009,5141,service,Public Alley 802,,F,0,0,F,F
-71.080739,42.338577,8648009,5141,service,Public Alley 802,,F,0,0,F,F
-71.098533,42.3472278,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0984652,42.347191,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0984077,42.347176,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0983429,42.3471698,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0946909,42.3471781,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0946217,42.3471738,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0945506,42.3471618,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0944822,42.347145,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0944236,42.3471182,8648014,5122,residential,Lansdowne Street,,F,0,0,F,F
-71.0353439,42.3728597,8648017,5115,tertiary,Porter Street,,F,40,0,F,F
-71.034817,42.3725195,8648017,5115,tertiary,Porter Street,,F,40,0,F,F
-71.0347389,42.3724678,8648017,5115,tertiary,Porter Street,,F,40,0,F,F
-71.0417807,42.3461114,8648022,5114,secondary,Summer Street,,F,0,0,F,F
-71.0419318,42.3462047,8648022,5114,secondary,Summer Street,,F,0,0,F,F
-71.0420352,42.346266,8648022,5114,secondary,Summer Street,,F,0,0,F,F
-71.0696621,42.3600292,8648023,5141,service,Primus Avenue,,B,0,0,F,F
-71.0697143,42.3602787,8648023,5141,service,Primus Avenue,,B,0,0,F,F
-71.059849,42.357137,8648025,5141,service,Province Court,,B,0,0,F,F
-71.059372,42.356958,8648025,5141,service,Province Court,,B,0,0,F,F
-71.0414383,42.3445493,8648027,5122,residential,E Street,,B,0,0,F,F
-71.041015,42.344871,8648027,5122,residential,E Street,,B,0,0,F,F
-71.0973446,42.3339913,8648043,5122,residential,Alton Court,,B,0,0,F,F
-71.0969183,42.3346101,8648043,5122,residential,Alton Court,,B,0,0,F,F
-71.0697317,42.3496552,8648049,5122,residential,Piedmont Street,,F,0,0,F,F
-71.0684781,42.3498743,8648049,5122,residential,Piedmont Street,,F,0,0,F,F
-71.0679242,42.3499797,8648049,5122,residential,Piedmont Street,,F,0,0,F,F
-71.0673562,42.3500814,8648049,5122,residential,Piedmont Street,,F,0,0,F,F
-71.0563391,42.3770366,8648058,5122,residential,Corey Street,,F,0,0,F,F
-71.0561655,42.3778528,8648058,5122,residential,Corey Street,,F,0,0,F,F
-71.0560503,42.3784031,8648058,5122,residential,Corey Street,,F,0,0,F,F
-71.0559036,42.3791238,8648058,5122,residential,Corey Street,,F,0,0,F,F
-71.072203,42.341929,8648067,5122,residential,Drapers Lane,,B,0,0,F,F
-71.073046,42.342689,8648067,5122,residential,Drapers Lane,,B,0,0,F,F
-71.0594501,42.3564068,8648074,5115,tertiary,Bromfield Street,,F,0,0,F,F
-71.0595295,42.3564136,8648074,5115,tertiary,Bromfield Street,,F,0,0,F,F
-71.060238,42.356709,8648074,5115,tertiary,Bromfield Street,,F,0,0,F,F
-71.060432,42.356801,8648074,5115,tertiary,Bromfield Street,,F,0,0,F,F
-71.061273,42.357174,8648074,5115,tertiary,Bromfield Street,,F,0,0,F,F
-71.0666815,42.3745838,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.066464,42.3746534,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0659284,42.3748247,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0654436,42.3749852,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0648941,42.375151,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0648166,42.3752123,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.064704,42.3753114,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0645725,42.3754382,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.0644628,42.3755527,8648075,5114,secondary,Austin Street,,B,0,0,F,F
-71.052201,42.378295,8648078,5122,residential,Fifth Avenue,,B,0,0,F,F
-71.051614,42.378643,8648078,5122,residential,Fifth Avenue,,B,0,0,F,F
-71.051144,42.378931,8648078,5122,residential,Fifth Avenue,,B,0,0,F,F
-71.051068,42.378982,8648078,5122,residential,Fifth Avenue,,B,0,0,F,F
-71.0509727,42.3790611,8648078,5122,residential,Fifth Avenue,,B,0,0,F,F
-71.0773919,42.3265264,8648081,5122,residential,Vine Street,,B,0,0,F,F
-71.0779514,42.3260879,8648081,5122,residential,Vine Street,,B,0,0,F,F
-71.0782021,42.3258913,8648081,5122,residential,Vine Street,,B,0,0,F,F
-71.0329669,42.3456065,8648084,5122,residential,,,B,0,0,F,F
-71.0317066,42.3471201,8648084,5122,residential,,,B,0,0,F,F
-71.0329067,42.3476149,8648089,5141,service,,,B,0,0,F,F
-71.0317066,42.3471201,8648089,5141,service,,,B,0,0,F,F
-71.031238,42.346925,8648089,5141,service,,,B,0,0,F,F
-71.0388083,42.3442226,8648094,5114,secondary,Summer Street,,F,0,0,F,F
-71.0389009,42.3442782,8648094,5114,secondary,Summer Street,,F,0,0,F,F
-71.0394896,42.3446402,8648094,5114,secondary,Summer Street,,F,0,0,F,F
-71.039819,42.3448518,8648094,5114,secondary,Summer Street,,F,0,0,F,F
-71.0666815,42.3745838,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0668198,42.374566,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.066939,42.3745413,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0670561,42.3745099,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0674333,42.3743984,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0676049,42.3743453,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0679754,42.3742216,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.068427,42.3740727,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0686739,42.3739908,8648099,5114,secondary,Austin Street,,F,0,0,F,F
-71.0369808,42.3446348,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0371406,42.344473,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0371801,42.3444331,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372189,42.3443837,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372494,42.3443248,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372587,42.3442628,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372425,42.3441753,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372307,42.3441373,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0372197,42.3441021,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0371819,42.3440361,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0371348,42.3439877,8648105,5122,residential,Terminal Street,,B,0,0,F,F
-71.0875747,42.3354147,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0873789,42.335424,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0872629,42.3354282,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0871788,42.3354287,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0870994,42.3354201,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0869891,42.3353993,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0868776,42.3353651,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0866812,42.3352938,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0865322,42.3352424,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0863889,42.3351991,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0862205,42.3351524,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0858134,42.3350562,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0853601,42.3349701,8648107,5134,secondary_link,,,F,0,0,F,F
-71.0876974,42.3304313,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.087583,42.330324,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.087416,42.330217,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.086727,42.329841,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.085965,42.329426,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.085456,42.329086,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.0851644,42.328864,8648111,5114,secondary,Malcolm X Boulevard,,F,0,0,F,F
-71.093806,42.331331,8648112,5134,secondary_link,,,F,0,0,F,F
-71.094026,42.33148,8648112,5134,secondary_link,,,F,0,0,F,F
-71.094077,42.331534,8648112,5134,secondary_link,,,F,0,0,F,F
-71.094096,42.331588,8648112,5134,secondary_link,,,F,0,0,F,F
-71.094082,42.331699,8648112,5134,secondary_link,,,F,0,0,F,F
-71.0553723,42.3624824,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0554229,42.3624749,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0554773,42.3624689,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0555302,42.3624654,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0555862,42.3624646,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.055642,42.3624673,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0556967,42.3624732,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0557526,42.3624803,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0558093,42.36249,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0558574,42.3625004,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0559092,42.3625146,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0559558,42.3625305,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0560075,42.3625505,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0560553,42.362571,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0561036,42.3625941,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0561519,42.3626201,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0561987,42.3626467,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.056248,42.3626779,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0562953,42.3627092,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0563456,42.3627463,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0563994,42.3627879,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0573547,42.3635572,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0574415,42.3636306,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0575218,42.3637039,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0575951,42.3637742,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0582031,42.364435,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0583815,42.3646646,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0585216,42.3648546,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0586532,42.3650333,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.058854,42.3652522,8648115,5131,motorway_link,,,F,0,-2,F,T
-71.0606741,42.3442695,8648116,5131,motorway_link,,,F,0,3,T,F
-71.0601009,42.346304,8648116,5131,motorway_link,,,F,0,3,T,F
-71.0600565,42.3464664,8648116,5131,motorway_link,,,F,0,3,T,F
-71.0600253,42.3466004,8648116,5131,motorway_link,,,F,0,3,T,F
-71.0599894,42.3467565,8648116,5131,motorway_link,,,F,0,3,T,F
-71.079126,42.38176,8648131,5122,residential,Carter Street,,B,0,0,F,F
-71.0792417,42.3823385,8648131,5122,residential,Carter Street,,B,0,0,F,F
-71.081385,42.319802,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.080699,42.319475,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.080012,42.319146,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.079687,42.319004,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.079422,42.318882,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.07915,42.318777,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.078677,42.318593,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.078046,42.31834,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.077814,42.318296,8648134,5122,residential,Woodbine Street,,F,0,0,F,F
-71.095624,42.315114,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.095622,42.315188,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.095632,42.315207,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.095692,42.315268,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.095967,42.315436,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.096043,42.315459,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.096099,42.315463,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.09619,42.315463,8648136,5122,residential,Walnut Park,,F,40,0,F,F
-71.0497734,42.3182905,8648137,5115,tertiary,,,F,0,0,F,F
-71.0496284,42.318007,8648137,5115,tertiary,,,F,0,0,F,F
-71.049566,42.3178961,8648137,5115,tertiary,,,F,0,0,F,F
-71.0495072,42.3178069,8648137,5115,tertiary,,,F,0,0,F,F
-71.0493981,42.3176718,8648137,5115,tertiary,,,F,0,0,F,F
-71.0490005,42.316963,8648137,5115,tertiary,,,F,0,0,F,F
-71.0484003,42.3158792,8648137,5115,tertiary,,,F,0,0,F,F
-71.0483349,42.3157362,8648137,5115,tertiary,,,F,0,0,F,F
-71.0482531,42.315556,8648137,5115,tertiary,,,F,0,0,F,F
-71.0684272,42.3401342,8648139,5122,residential,Wareham Street,,F,0,0,F,F
-71.066511,42.338478,8648139,5122,residential,Wareham Street,,F,0,0,F,F
-71.051126,42.381183,8648142,5122,residential,,,B,0,0,F,F
-71.051102,42.381226,8648142,5122,residential,,,B,0,0,F,F
-71.051112,42.381368,8648142,5122,residential,,,B,0,0,F,F
-71.051195,42.381532,8648142,5122,residential,,,B,0,0,F,F
-71.051416,42.381698,8648142,5122,residential,,,B,0,0,F,F
-71.051585,42.381753,8648142,5122,residential,,,B,0,0,F,F
-71.051775,42.381778,8648142,5122,residential,,,B,0,0,F,F
-71.0684624,42.3787903,8648144,5122,residential,Eden Street,,F,0,0,F,F
-71.067782,42.3795071,8648144,5122,residential,Eden Street,,F,0,0,F,F
-71.0676863,42.3796079,8648144,5122,residential,Eden Street,,F,0,0,F,F
-71.0674385,42.3798712,8648144,5122,residential,Eden Street,,F,0,0,F,F
-71.0672034,42.3801078,8648144,5122,residential,Eden Street,,F,0,0,F,F
-71.100101,42.328206,8648149,5122,residential,Calumet Street,,B,0,0,F,F
-71.10039,42.328489,8648149,5122,residential,Calumet Street,,B,0,0,F,F
-71.100782,42.328892,8648149,5122,residential,Calumet Street,,B,0,0,F,F
-71.0775733,42.3548519,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0765494,42.3551323,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0763932,42.3551804,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0762581,42.3552222,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0760917,42.3552779,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0759178,42.3553439,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0757248,42.3554245,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.075599,42.3554765,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0754861,42.3555203,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0753746,42.3555589,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0752526,42.3555968,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0739559,42.3559445,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.073835,42.3559795,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0737145,42.3560166,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0736093,42.3560557,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0735024,42.3561067,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0734095,42.3561694,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.0733399,42.3562255,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.073273,42.356291,8648153,5112,trunk,Storrow Drive,,F,0,-1,F,T
-71.042048,42.381849,8648156,5122,residential,,,B,0,0,F,F
-71.040557,42.381922,8648156,5122,residential,,,B,0,0,F,F
-71.040322,42.381978,8648156,5122,residential,,,B,0,0,F,F
-71.051126,42.381183,8648161,5122,residential,,,B,0,0,F,F
-71.050563,42.380925,8648161,5122,residential,,,B,0,0,F,F
-71.050187,42.381063,8648161,5122,residential,,,B,0,0,F,F
-71.049901,42.381196,8648161,5122,residential,,,B,0,0,F,F
-71.049821,42.381407,8648161,5122,residential,,,B,0,0,F,F
-71.049825,42.381645,8648161,5122,residential,,,B,0,0,F,F
-71.049472,42.382052,8648161,5122,residential,,,B,0,0,F,F
-71.049174,42.382225,8648161,5122,residential,,,B,0,0,F,F
-71.048862,42.38216,8648161,5122,residential,,,B,0,0,F,F
-71.0669792,42.3674022,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0672364,42.3672505,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0673154,42.3671997,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0673718,42.3671557,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0674423,42.3670945,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0674891,42.367038,8648168,5113,primary,Nashua Street,,F,0,0,F,F
-71.0598143,42.366218,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0599042,42.3663098,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0599281,42.3663343,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0601138,42.3665125,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0601675,42.3665693,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0602517,42.3666425,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0603458,42.3667348,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0606564,42.3670067,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0607171,42.3670588,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0608705,42.3671907,8648170,5122,residential,Beverly Street Ext,,B,32,0,F,F
-71.0640964,42.3235134,8648173,5122,residential,Clapp Street,,B,0,0,F,F
-71.0639329,42.3235932,8648173,5122,residential,Clapp Street,,B,0,0,F,F
-71.0638854,42.3236303,8648173,5122,residential,Clapp Street,,B,0,0,F,F
-71.0636958,42.3235821,8648173,5122,residential,Clapp Street,,B,0,0,F,F
